Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2023,2011,,Franciacorta Dosaggio Zero Raccolta 310,,,1701,Lombardia,,75,Chardonnay 90% – Pinot nero 10%,Sarde beccafico,,,91,nd,nd,,,,,13,0,,Acciaio 6 mesi e,,,"Legno 6 mesi | 100 mesi sui lieviti Paglierino brillante dal perlage copioso. Naso maturo e dolce, con mela Golden, mango e gelatina d’agrumi; seguono brioche, miele, latte di mandorla e fiori bianchi. Precisa e molto articolata la beva, lungo colma di frutto, ed equilibrata.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Franciacorta Brut Satèn,,,1701,Lombardia,,75,Chardonnay 100%,Guazzetto di scampi,,,91,nd,nd,,,,,13,0,,Acciaio 6 mesi e,,,"Legno 6 mesi | 42 mesi sui lieviti Riverberi dorati. Inebriante pain d’épices, burro e crema pasticcera; seguire fiori d’acacia e rosa bianca, nettarina, nespola e susina gialla. Erbe aromatiche e vaniglia conducono all’assaggio, sferzante d’effervescenza con aromi di uva spina e agrumi.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Franciacorta Brut Nature Blanc De Noirs,,,1701,Lombardia,,75,Pinot nero 100%,Ravioli di patate e baccalà,,,89,nd,nd,,,,,13,0,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Franciacorta Brut Nature Rosé,,,1701,Lombardia,,75,Pinot nero 100%,Acciaio e cemento 6 mesi e legno 18 mesi | 25 mesi sui lieviti | Sushi e sashimi,,,89,nd,nd,,,,,13,0,,Acciaio 6 mesi e,,,"Mat. Acciaio 6 mesi e Legno 6 mesi e Terracotta 6 mesi | 30 mesi sui lieviti Terrina di coniglio. FRANCIACORTA BRUT NATURE Bianco Docg Chardonnay 85%, Pinot nero 15% Alc. 12,5% | € 23 | Bt. 30.000 | Ferm. Acciaio e Cemento | Mat.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Surnàt,,,1701,Lombardia,,75,Chardonnay 100%,"Minestra di riso, patate, porri, sedano e speck",,,82,nd,nd,,,,,13,0,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2014,,Franciacorta Brut Satèn,,,1701,Lombardia,,75,L,,,,91,nd,nd,,,,,13,0,,Acciaio 6 mesi e,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Loghetto,,,Fratelli Agnes,Lombardia,,19,Croatina 75% – altre varietà 25%,Lombata di vitello su letto di cipolline saltate,,,91,nd,nd,,,,,15,1,,Acciaio 9 mesi,,,"Rosso rubino con riflessi porpora. Lo scrigno odoroso rivela in primis floreale con forti sensazioni di rosa rossa che faticano lasciare il posto alla fragola e al gelso, poi coriandolo, pepe nero e un spolverata di polvere di caffè. L’abbrivio gustativo regala morbidezza e persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Possessione Del Console,,,Fratelli Agnes,Lombardia,,19,Croatina 80% – altre varietà 20%,Carré di agnello al timo e lardo di colonnata,,,91,nd,nd,,,,,15,1,,Acciaio 9 mesi,,,"Porpora intenso, di briosa vivacità. Profumi di hibiscus, mirtilli, ribes e ciliegia precedono erbe aromatiche mediterranee, bacche di ginepro e sensazioni di ardesia. Un buon tannino, unito un alcool deciso ma ben integrato nel corpo, gioca con una persistenza aromatica al sapore di frutta rossa.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Bonarda Dell’Oltrepò Pavese Cresta Del Ghiffi,,,Fratelli Agnes,Lombardia,,19,Croatina 100%,Zuppa d’orzo e chiodini,,,89,nd,nd,,,,,15,1,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Bonarda Dell’Oltrepò Pavese Campo Del Monte,,,Fratelli Agnes,Lombardia,,19,Croatina 100%,Zampone e lenticchie,,,86,nd,nd,,,,,15,1,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Bonarda Dell’Oltrepò Pavese Millennium,,,Fratelli Agnes,Lombardia,,19,Croatina 100%,"L’ultima uscita degli storici vini ""Possessione del Console"" e ""Loghetto"" rappresenta il manifesto di questa storia, due vini che quest’anno sono meritevoli del massimo riconoscimento",,,86,nd,nd,,,,,15,1,,Acciaio 9 mesi,,,"Bigoli con l’anatra. Il legame tra il territorio dell’Oltrepò e l’azienda dei Fratelli Agnes danza ormai da decenni con la leggenda. Fin da inizio Novecento la famiglia Agnes ha dedicato attenzione e cura nell’allevamento della bonarda oltrepadana, accumulando nel tempo le competenze necessarie per migliorare e proporre sul mercato eccellenti variazioni sul tema.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Loghetto,,,Fratelli Agnes,Lombardia,,19,,,,,91,nd,nd,,,,,15,1,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2013,,Poculum,,,Fratelli Agnes,Lombardia,,19,,,,,89,nd,nd,,,,,15,1,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Metodo Tradizionale Extra Brut Estremo Adamadus,,,Agricola Vallecamonica,Lombardia,,42,Souvignier gris 100%,Gamberoni al curry,,,89,nd,nd,,,,,12,1,,Acciaio 7 mesi,,,"40 mesi sui lieviti Aspetto luminoso e fine perlage. Sfoggia delicati rintocchi di biancospino, glicine, camomilla, pesca bianca, mela renetta, cedro, salvia, timo e pan brioche, che si propongono con coerenza all’assaggio: lieve, scorrevole, invitante, con un epilogo in cui spiccano i fiori e i frutti.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Bianco Dell’ Annunciata,,,Agricola Vallecamonica,Lombardia,,42,Manzoni bianco 100%,Insalatina di porcini e scaglie di formaggio,,,86,nd,nd,,,,,12,1,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Metodo Tradizionale Pas Dosé Nautilus Crustorico,,,Agricola Vallecamonica,Lombardia,,42,altre varietà 100%,65 mesi sui lieviti Caviale Oscietra,,,86,nd,nd,,,,,12,1,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Irresistibile,,,Agricola Vallecamonica,Lombardia,,42,Souvignier gris 100%,Tonnarelli cacio e pepe,,,82,nd,nd,,,,,12,1,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Bianco Delle Colture,,,Agricola Vallecamonica,Lombardia,,42,Riesling renano 100%,Farinata di ceci,,,82,nd,nd,,,,,12,1,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Ciass Negher,,,Agricola Vallecamonica,Lombardia,,42,Marzemino 80% – altre varietà 20%,Stinco di maiale al forno in pancetta affumicata,,,82,nd,nd,,,,,12,1,,Acciaio 7 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,I Ger Pas Dosé,,,Alessio Brandolini,Lombardia,,45,Pinot nero 100%,Risotto alla granseola,,,89,nd,nd,,,,,13,0,,Acciaio 8 mesi,,,"Oro antico, dalle catenelle incessanti. Il naso è accattivante, con allusioni di pasticceria secca, crema al limone, pepe bianco e cannella, fare da preludio alla zagara e tiglio, poi mela cotogna e albicocca secca. Corpo rotondo e avvolgente, con un finale tostato.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Note D’Agosto Extra Brut Rosé,,,Alessio Brandolini,Lombardia,,45,Pinot nero 100%,Triglie in guazzetto,,,89,nd,nd,,,,,13,0,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Luogo D’Agosto Brut Nature,,,Alessio Brandolini,Lombardia,,45,Pinot nero 100%,Filetti di scorfano con carciofi,,,86,nd,nd,,,,,13,0,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,I Pra’,,,Alessio Brandolini,Lombardia,,45,Riesling renano 100%,Tagliolini al nero di seppia e pomodori ciliegino,,,86,nd,nd,,,,,13,0,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Al Negrès,,,Alessio Brandolini,Lombardia,,45,Pinot nero 100%,Guanciale di manzo al brandy,,,82,nd,nd,,,,,13,0,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Il Bardughino,,,Alessio Brandolini,Lombardia,,45,Malvasia bianca di Candia 100%,Frittura di rane e verdure croccanti,,,82,nd,nd,,,,,13,0,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,I Ger,,,Alessio Brandolini,Lombardia,,45,,,,,91,nd,nd,,,,,13,0,,Acciaio 8 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2012,,Bonarda Dell’Oltrepò Pavese Gaggiarone Riserva,,,Annibale Alziati,Lombardia,,24,Croatina 95% – Uva rara 5%,Nodini di cinta senese lardellati al forno,,,91,nd,nd,,,,,15,2,,Cemento 60 mesi,,,"Mantello rubino fitto; sprigiona complesse sensazioni di fiori essiccati, frutti di bosco in confettura, canfora ed erbe officinali, una lieve tostatura e un tocco etereo. Il vino è carnoso, materico, saporito; il tannino è netto ma ben equilibrato. Lunga progressione su orme di frutta sotto spirito.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Bonarda Dell’Oltrepò Pavese Gaggiarone Vigne Vecchie,,,Annibale Alziati,Lombardia,,24,Croatina 95% – Uva rara 5%,Lasagnette al ragù di faraona e asparagi,,,89,nd,nd,,,,,15,2,,Cemento 60 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Bonarda Dell’Oltrepò Pavese Tenuta San Francesco,,,Annibale Alziati,Lombardia,,24,Croatina 100%,Salame d’oca di Mortara,,,86,nd,nd,,,,,15,2,,Cemento 60 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Gaggiarone Dintorni,,,Annibale Alziati,Lombardia,,24,Croatina 100%,Stinco d’agnello al forno,,,82,nd,nd,,,,,15,2,,Cemento 60 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Bonarda Dell’Oltrepò Pavese Gaggiarone Vigne Vecchie,,,Annibale Alziati,Lombardia,,24,,,,,91,nd,nd,,,,,15,2,,Cemento 60 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2016,,Gaggiarone Dintorni,,,Annibale Alziati,Lombardia,,24,,,,,89,nd,nd,,,,,15,2,,Cemento 60 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Franciacorta Extra Brut Quintessence Riserva,,,Antica Fratta,Lombardia,,42,Chardonnay 80% – Pinot nero 20%,Vellutata di ceci con gamberi croccanti,,,89,nd,nd,,,,,13,9,,Acciaio 9 mesi,,,"60 mesi sui lieviti Suadente giallo tenue dai riflessi dorati e dalle bollicine esemplari. Nuance di fiori di camomilla essiccati, mela Golden, mandorla, miele e vaniglia cedono il passo caramella mou e burro, per chiudere su ritorni minerali di pietra focaia. Assaggio vivace per freschezza e sapidità.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Franciacorta Brut Rosé Essence,,,Antica Fratta,Lombardia,,42,Pinot nero 60% – Chardonnay 40%,36 mesi sui lieviti Aragosta in bellavista,,,86,nd,nd,,,,,13,9,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Franciacorta Brut Essence,,,Antica Fratta,Lombardia,,42,Chardonnay 90% – Pinot nero 10%,36 mesi sui lieviti Crostini con paté de foie gras d’oca,,,86,nd,nd,,,,,13,9,,Acciaio 9 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Franciacorta Brut Satèn Essence,,,Antica Fratta,Lombardia,,42,Chardonnay 100%,30 mesi sui lieviti Risotto ai finferli,,,86,nd,nd,,,,,13,9,,Acciaio 9 mesi,,,,Italy,,,
