Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2023,2019,,Centocamere Brut Bianco,,,Barone Macrì,Calabria,,20,Mantonico bianco 100%,Burrata di Andria,,,89,nd,nd,,,,,13,2,,,,,"Spuma avorio lucente. Bollicine che cercano lente la strada verso l’alto. Naso impressivo e diversificato dove si rileva immediata la fragranza di panificazione, la freschezza del pompelmo che anticipa una sfumatura di pâtisserie e fieno. Beva succosa ed effervescente dare un unicum di grande piacevolezza.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Pozzello Bianco,,,Barone Macrì,Calabria,,20,Greco bianco 100%,Pesce spada al cartoccio,,,89,nd,nd,,,,,13,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Pozzello Rosso,,,Barone Macrì,Calabria,,20,Greco nero 100%,Carré d’agnello al timo e lardo di colonnata,,,86,nd,nd,,,,,13,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Centocamere,,,Barone Macrì,Calabria,,20,Greco bianco 100%,Seadas,,,86,nd,nd,,,,,13,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2019,,Centocamere Brut Rosato,,,Barone Macrì,Calabria,,20,Nerello mascalese 100%,Risotto alla parmigiana,,,82,nd,nd,,,,,13,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Terre Di Gerace Bianco,,,Barone Macrì,Calabria,,20,Greco bianco 60% – Inzolia 40%,Fettuccine ai funghi porcini,,,82,nd,nd,,,,,13,2,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Ceramidio,,,Baroni Capoano,Calabria,,18,Cabernet sauvignon 25% – Gaglioppo 25% – Merlot 25% –,Stinco di maiale al forno in pancetta affumicata,,,91,nd,nd,,,,,14,4,,Acciaio 3 mesi,,,"Rubino. Potenza e sequenza ricca di marasche e more, pennellate vegetali di mirto e salvia, poi sbuffi di caffè e cacao. Ha ingresso sicuro e di spessore, calore mitigato da freschezza e una trama tannica che non mortifica la suadenza. Si allunga nel tempo, fra cenni di rabarbaro e sandalo.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Cirò Bianco,,,Baroni Capoano,Calabria,,18,Greco bianco 100%,Crostini al foie gras,,,86,nd,nd,,,,,14,4,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Cirò Rosato,,,Baroni Capoano,Calabria,,18,Gaglioppo 100%,Zuppa di farro e borlotti,,,86,nd,nd,,,,,14,4,,Acciaio 3 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Cirò Rosso Classico Superiore Don Raffaele Riserva,,,Baroni Capoano,Calabria,,18,Gaglioppo 100%,,,,82,nd,nd,,,,,14,4,,Acciaio 3 mesi,,,,Italy,,,
