Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2023,2012,,Montefalco Sagrantino Il Domenico,,,Adanti,Umbria,,40,Sagrantino 100%,Bocconcini di cinghiale con salsa di prugne,,,91,nd,nd,,,,,13,3,,Legno 48 mesi,,,"Un granato austero e consistente. Profilo olfattivo confidenziale e seducente: prugna nera, mora di rovo e indizi di sottobosco si fondono con folate di spezie, scie di caffè e nuance di ginepro. Tannini e alcol sono aderenti al corpo e lo proiettano verso lunghezze ricche di guizzi aromatici.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2017,,Montefalco Rosso Riserva,,,Adanti,Umbria,,40,Sangiovese 80% – Sagrantino 20%,Filetto di maiale alla senape,,,86,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2015,,Montefalco Sagrantino Passito,,,Adanti,Umbria,,40,Sagrantino 100%,Crostata ai frutti di bosco con mandorle e noci,,,86,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2014,,L’Arquata Di Alvaro,,,Adanti,Umbria,,40,Cabernet 40% – Merlot 40% – Barbera 20%,Tagliata al pepe verde,,,86,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2018,,Montefalco Rosso,,,Adanti,Umbria,,40,Sangiovese 70% – Sagrantino 20% – Cabernet 5% – Merlot 5%,Legno 12 mesi Pappardelle al ragù di cervo,,,86,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Montefalco Grechetto,,,Adanti,Umbria,,40,Grechetto 100%,Sformato di patate e prosciutto cotto,,,82,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2014,,Montefalco Rosso Riserva,,,Adanti,Umbria,,40,U,,,,91,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2013,,Montefalco Sagrantino Arquata,,,Adanti,Umbria,,40,U,,,,89,nd,nd,,,,,13,3,,Legno 48 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Colle Fregiara,,,Annesanti,Umbria,,25,Trebbiano spoletino 100%,"Riso, cozze e zafferano",,,89,nd,nd,,,,,13,1,,Terracotta 10 mesi,,,"Vivido paglierino con striature verdoline. Esuberante al naso, un tripudio di agrumi e frutti tropicali, petali di rosa ed erbe aromatiche con bergamotto ed erba citrina tonificare e rinfrescare. Generoso e teso il sorso, sorretto da acidità e sapidità, capaci di imprimere una splendida persistenza.",Italy,,,
2,,,,,,,,,,,,,,,,,2023,2020,,Acqua Della Serpa,,,Annesanti,Umbria,,25,Grechetto 20% – Malvasia 20% – Pecorino 20% – Trebbiano 20% –,Vellutata di ceci con gamberi croccanti,,,89,nd,nd,,,,,13,1,,Terracotta 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Fonte Farro,,,Annesanti,Umbria,,25,Grechetto 100%,Quaglie alla cacciatora,,,86,nd,nd,,,,,13,1,,Terracotta 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Sibillino,,,Annesanti,Umbria,,25,Pecorino 100%,Torta salata ai broccoli,,,86,nd,nd,,,,,13,1,,Terracotta 10 mesi,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2023,2021,,Suppriscola,,,Annesanti,Umbria,,25,Barbera 100%,Pasta e fagioli,,,86,nd,nd,,,,,13,1,,Terracotta 10 mesi,,,,Italy,,,
