Entry,Ref,OLDRS,RANK,RS,RAWQP,QPRANK,QP,RANK2,RS2,RAWQP2,QP2,RANK3,RS3,RAWQP3,QP3,RawAvg,RatingYear,Vintage,Qterms,FullName,AppellationLevel,AppellationName,WineryName,Region,EvaluationAvg,Price,Grapes,Pairing,ScoreAvg,EvaluationAIS,ScoreAIS,EvaluationGR,ScoreGR,SLC,TLC,WineTypeIT,WineType,Alcohol,Bottles,AgingMonths,AgingTypeIT,AgingType,Notes,Tasting Notes,Country,VintageNV,Method,Sweetness
2,,,,,,,,,,,,,,,,,2022,2017,,Agricolavinica Tintilia Del Molise Lame Del Sorbo,,,Agricolavinica,Molise,,,,,,,,nd,nd,,,,,,,,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Tintilia Del Molise Beat,,,Agricolavinica,Molise,,15,Tintilia 100%,Risotto al tartufo.,,,,nd,nd,,,,,13%,7,Acciaio 36 mesi,,,,"Veste  rubino.  Naso  timido,  poi  ecco  i  piccoli  frutti  rossi  e  una brezza mentolata, semi di anice, un floreale di liliacee e una stilla resinosa di conifera. Al gusto persiste la marcata impronta sapida, affiancata dal ritorno balsamico in retrogusto, assieme al piacevole aggancio tannico.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Riesling Lame Del Sorbo,,,Agricolavinica,Molise,,14,Tintilia 100%,Salumi o insaccati,,,,nd,nd,,,,,12%,7,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2019,,Altre Terre,,,Agricolavinica,Molise,,17,Riesling 100%,Risotti di pesce,,,,nd,nd,,,,,11%,4,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Borgo Di Colloredo Biferno Rosato Gironia,,,Borgo Di Colloredo,Molise,,17,Trebbiano 90% – Garganega 10%,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,11%,5,Acciaio 12 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Greco,,,Borgo Di Colloredo,Molise,,16,Montepulciano 85% – Aglianico 15%,Polipetti affogati.,,,,nd,nd,,,,,13%,7,Acciaio 6 mesi,,,,"Prezioso  drappeggio  dalla  tonalità  rosa  tenue.  Nel  raccontarsi parte dalla sinuosità del succo di melagrana, poi granatina, lamponi, panna cotta alle fragole, violette e gocce d'acqua di rose. Al palato emergono calore e morbidezza, e un piacevole equilibrio acido sapido.",Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Biferno Bianco Gironia,,,Borgo Di Colloredo,Molise,,14,Greco 100%,Risotti di pesce,,,,nd,nd,,,,,13%,10,Acciaio 6 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2020,,Molise Falanghina Campo In Mare,,,Borgo Di Colloredo,Molise,,16,,"Zuppe, minestre o vellutate",,,,nd,nd,,,,,13%,15,Acciaio 4 mesi e Legno 4 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2013,,Biferno Rosso Gironia Riserva,,,Borgo Di Colloredo,Molise,,10,Falanghina 100%,Carni bianche o da cortile,,,,nd,nd,,,,,13%,15,Acciaio 5 mesi,,,,,Italy,,,
2,,,,,,,,,,,,,,,,,2022,2017,,Molise Rosso Campo In Mare,,,Borgo Di Colloredo,Molise,,22,Montepulciano 80% – Aglianico 20%,Carni rosse o selvaggina,,,,nd,nd,,,,,"13,5%",20,Legno 24 mesi,,,,,Italy,,,
